Feature ID,GeneID
A_01_P016139,RNF34
A_01_P016141,0
A_01_P016142,TPMT
A_01_P016143,AAR2
A_01_P016145,HASPIN
A_01_P016148,RPS14
A_01_P016151,RTF1
A_01_P016154,LOC709025
A_01_P016156,SCGB1D1
A_01_P016157,CTSS
A_01_P016159,EIF5A
A_01_P016160,XPO1
A_01_P016162,VAT1
A_01_P016167,RRNAD1
A_01_P016168,GPAM
A_01_P016170,0
A_01_P016171,0
A_01_P016175,0
A_01_P016176,PTTG1IP
A_01_P016178,0
A_01_P016180,ATP6AP1
A_01_P016186,GTF3C4
A_01_P016188,MRPL57
A_01_P016190,0
A_01_P016191,ZEB2
A_01_P016193,0
A_01_P016195,UGT2A1
A_01_P016196,GNL3
A_01_P016197,ACSM3
A_01_P016199,DOK5
A_01_P016200,TMEM173
A_01_P016201,CAMKK2
A_01_P016202,0
A_01_P016206,NDUFS7
A_01_P016207,KRT15
A_01_P016209,ADGRG2
A_01_P016213,MAP3K13
A_01_P016218,DUSP9
A_01_P016220,0
A_01_P016221,0
A_01_P016223,0
A_01_P016224,0
A_01_P016225,ATP6V0E1
A_01_P016226,0
A_01_P016228,0
A_01_P016229,MPC2
A_01_P016230,CAPSL
A_01_P016231,NKAPD1
A_01_P016232,WNT9B
A_01_P016235,0
A_01_P016236,PEX11G
A_01_P016237,0
A_01_P016240,LOC712487
A_01_P016241,LOC708314
A_01_P016242,0
A_01_P016245,DHX57
A_01_P016246,KCTD15
A_01_P016247,RAB8A
A_01_P016248,0
A_01_P016250,TPD52L2
A_01_P016251,TMPRSS4
A_01_P016252,DNAJC9
A_01_P016253,0
A_01_P016254,PDLIM7
A_01_P016255,0
A_01_P016256,0
A_01_P016257,ALG5
A_01_P016258,0
A_01_P016260,GPR37L1
A_01_P016261,MUCL3
A_01_P016262,0
A_01_P016263,MPP2
A_01_P016264,0
A_01_P016268,0
A_01_P016269,BRAF
A_01_P016270,0
A_01_P016271,KLHDC4
A_01_P016274,CDR2L
A_01_P016275,0
A_01_P016276,LELP1
A_01_P016279,SERGEF
A_01_P016280,EZR
A_01_P016283,DYRK3
A_01_P016284,MEIS3
A_01_P016285,0
A_01_P016287,NT5C
A_01_P016288,0
A_01_P016292,NCSTN
A_01_P016293,0
A_01_P016294,TRIM11
A_01_P016296,CXCL10
A_01_P016297,CHN2
A_01_P016298,OR10G9
A_01_P016301,OR10Q1
A_01_P016302,NET1
A_01_P016304,TMEM164
A_01_P016306,TRAPPC3
A_01_P016307,SPPL3
A_01_P016308,MBD5
A_01_P016309,0
A_01_P016310,PAQR5
A_01_P016314,CSRP1
A_01_P016317,FAM19A5
A_01_P016321,SETD4
A_01_P016322,ZNF530
A_01_P016324,MRTO4
A_01_P016325,ARL2BP
A_01_P016326,RPL36AL
A_01_P016329,SIGLEC10
A_01_P016331,GPRIN3
A_01_P016332,PLRG1
A_01_P016333,SRARP
A_01_P016337,HOXB13
A_01_P016339,SLC17A8
A_01_P016341,TGM3
A_01_P016343,ACSS2
A_01_P016346,HIST1H3D
A_01_P016348,0
A_01_P016349,TXLNG
A_01_P016351,CLSPN
A_01_P016355,TRIB3
A_01_P016357,TMOD2
A_01_P016359,LOC720141
A_01_P016360,SLC25A24
A_01_P016361,ERAS
A_01_P016362,SSU72
A_01_P016364,0
A_01_P016365,0
A_01_P016366,LOC699599
A_01_P016367,0
A_01_P016371,0
A_01_P016372,CHD9
A_01_P016375,0
A_01_P016376,EGLN3
A_01_P016377,0
A_01_P016379,ZNF101
A_01_P016380,MED19
A_01_P016382,SMPD2
A_01_P016383,SAMD9L
A_01_P016388,MAGEC2
A_01_P016392,TEX44
A_01_P016394,TBR1
A_01_P016397,TMEM50A
A_01_P016398,NDFIP2
A_01_P016406,HSPA6
A_01_P016409,ACR
A_01_P016411,SDC1
A_01_P016414,ACRV1
A_01_P016416,ACOT4
A_01_P016418,CSDE1
A_01_P016419,TMEM115
A_01_P016420,CREG1
A_01_P016421,0
A_01_P016424,0
A_01_P016430,POC1A
A_01_P016431,0
A_01_P016433,AP4M1
A_01_P016436,ATP1B3
A_01_P016437,PAH
A_01_P016438,BCDIN3D
A_01_P016439,TMPRSS9
A_01_P016440,PPARGC1A
A_01_P016445,0
A_01_P016453,0
A_01_P016455,ANAPC1
A_01_P016456,0
A_01_P016457,PCDH1
A_01_P016461,0
A_01_P016464,EMC9
A_01_P016465,ZNF385D
A_01_P016468,BRD7
A_01_P016469,0
A_01_P016474,0
A_01_P016477,MRGPRX4
A_01_P016478,0
A_01_P016481,MCL1
A_01_P016482,PIGQ
A_01_P016483,0
A_01_P016484,0
A_01_P016485,KLHL1
A_01_P016486,BNIP2
A_01_P016492,ZKSCAN3
A_01_P016495,SNRPD1
A_01_P016497,GLRA1
A_01_P016498,ANKRD13D
A_01_P016499,VDR
A_01_P016503,LRRC31
A_01_P016510,0
A_01_P016511,0
A_01_P016512,0
A_01_P016513,0
A_01_P016517,0
A_01_P016520,RNASE7
A_01_P016522,ADCY5
A_01_P016525,EDEM3
A_01_P016526,C8H8orf59
A_01_P016529,ADD2
A_01_P016532,LOC717946
A_01_P016533,LOC704575
A_01_P016536,MTUS1
A_01_P016537,ELL2
A_01_P016539,CHD8
A_01_P016542,0
A_01_P016543,PASK
A_01_P016544,C1H1orf115
A_01_P016545,STYK1
A_01_P016546,LOC700277
A_01_P016547,MAP3K12
A_01_P016548,GIMAP2
A_01_P016550,0
A_01_P016552,FAM193A
A_01_P016553,STX11
A_01_P016554,DLL4
A_01_P016555,NINL
A_01_P016556,RAB15
A_01_P016557,PRR14L
A_01_P016558,TMEM42
A_01_P016559,ADAMTS8
A_01_P016561,SNRNP70
A_01_P016562,FAM221A
A_01_P016564,0
A_01_P016566,0
A_01_P016567,HGD
A_01_P016568,NAA30
A_01_P016571,0
A_01_P016572,ZNF407
A_01_P016573,ROGDI
A_01_P016574,DDX5
A_01_P016575,0
A_01_P016576,MOSPD2
A_01_P016582,FAM71C
A_01_P016584,PCNX1
A_01_P016586,DSTYK
A_01_P016587,0
A_01_P016590,ZNHIT1
A_01_P016594,C5H4orf50
A_01_P016595,SRP9
A_01_P016596,PDHX
A_01_P016597,BDH2
A_01_P016600,SCG5
A_01_P016601,MED21
A_01_P016603,DNAJC1
A_01_P016604,HPRT1
A_01_P016606,TNK1
A_01_P016608,0
A_01_P016610,0
A_01_P016614,LOC705057
A_01_P016616,PNMT
A_01_P016617,RIMS4
A_01_P016621,TMEM196
A_01_P016622,LATS1
A_01_P016624,SPC24
A_01_P016626,JAKMIP1
A_01_P016627,CSRNP3
A_01_P016628,0
A_01_P016634,0
A_01_P016635,0
A_01_P016636,0
A_01_P016640,SLC9B1
A_01_P016641,0
A_01_P016642,DCLRE1B
A_01_P016644,AKTIP
A_01_P016645,MTG2
A_01_P016646,0
A_01_P016648,CLDN15
A_01_P016650,MYO5A
A_01_P016651,LMNB1
A_01_P016652,TRIM40
A_01_P016653,TAS2R16
A_01_P016654,0
A_01_P016655,CATSPERG
A_01_P016656,COL8A2
A_01_P01665753,MCPH1
A_01_P016658,TRAF3IP1
A_01_P016659,NR1H3
A_01_P016663,0
A_01_P016666,ADO
A_01_P016667,BATF3
A_01_P016669,0
A_01_P016674,RHOG
A_01_P016675,SCNN1B
A_01_P016676,FGFR2
A_01_P016677,NPTXR
A_01_P016678,KLHL18
A_01_P016679,0
A_01_P016680,CHRM4
A_01_P016682,EIF5B
A_01_P016685,NPC1
A_01_P016686,COX14
A_01_P016687,HFE
A_01_P016689,0
A_01_P016692,EIF3G
A_01_P016695,GDF15
A_01_P016696,REPIN1
A_01_P016697,0
A_01_P016700,DPY19L4
A_01_P016701,SYTL2
A_01_P016702,0
A_01_P016703,RHOB
A_01_P016705,PSKH1
A_01_P016706,LOC709278
A_01_P016707,ANXA3
A_01_P016708,ZNF410
A_01_P016712,TWIST1
A_01_P016716,TEAD3
A_01_P016717,LOC708748
A_01_P016718,FEN1
A_01_P016719,RTP4
A_01_P016720,EGFLAM
A_01_P016721,0
A_01_P016723,BRICD5
A_01_P016724,ADAMTSL4
A_01_P016727,RIMS1
A_01_P016732,ZC3H7A
A_01_P016735,SLC1A3
A_01_P016738,SSR2
A_01_P016739,DTL
A_01_P016742,0
A_01_P016743,0
A_01_P016746,TMEM184B
A_01_P016747,ASAP3
A_01_P016749,FAM92B
A_01_P016751,TRAF3
A_01_P016755,FAM98B
A_01_P016756,REG1B
A_01_P016757,ARAP1
A_01_P016758,GPR84
A_01_P016759,ASB12
A_01_P016762,ZNF394
A_01_P016763,UPB1
A_01_P016764,CHAC1
A_01_P016765,0
A_01_P016766,0
A_01_P016767,0
A_01_P016768,ETNK2
A_01_P016771,TBC1D5
A_01_P016773,0
A_01_P016774,0
A_01_P016775,KCNQ5
A_01_P016778,MT1A
A_01_P016780,LOC100423954
A_01_P016781,PAIP1
A_01_P016784,RNF44
A_01_P016785,VASH2
A_01_P016789,SHROOM3
A_01_P016790,RBM7
A_01_P016791,ZNF655
A_01_P016792,0
A_01_P016795,0
A_01_P016797,0
A_01_P016799,UQCRQ
A_01_P016801,LARP7
A_01_P016802,LOC715628
A_01_P016803,PATJ
A_01_P016804,CEP83
A_01_P016805,GIT1
A_01_P016807,GEMIN4
A_01_P016808,DAXX
A_01_P016810,CSMD1
A_01_P016812,OR2J3
A_01_P016813,0
A_01_P016816,0
A_01_P016817,SEC24A
A_01_P016818,NPPA
A_01_P016820,DNALI1
A_01_P016823,AKR1C1
A_01_P016824,HIST3H2A
A_01_P016825,EXOSC9
A_01_P016826,KHDC1
A_01_P016827,ZSCAN1
A_01_P016829,0
A_01_P016832,ACTG2
A_01_P016833,TFAP2D
A_01_P016834,LIN9
A_01_P016838,IGFBP6
A_01_P016841,PMP22
A_01_P016842,MMP21
A_01_P016844,NFKBIA
A_01_P016845,0
A_01_P016846,URB2
A_01_P016847,LOC106994547
A_01_P016849,APLP2
A_01_P016850,VTN
A_01_P016852,CCM2
A_01_P016853,PIGV
A_01_P016854,GCC1
A_01_P016855,0
A_01_P016858,ARHGEF2
A_01_P016859,0
A_01_P016860,ACER1
A_01_P016863,PPP4R4
A_01_P016865,DTX3
A_01_P016867,SERPINE1
A_01_P016868,NRBP1
A_01_P016869,ZNF528
A_01_P016870,SOD2
A_01_P016871,LACRT
A_01_P016874,ACADS
A_01_P016875,PAPSS1
A_01_P016876,SCML2
A_01_P016878,DIO2
A_01_P016880,0
A_01_P016881,GEMIN5
A_01_P016882,0
A_01_P016886,PFN1
A_01_P016890,RAVER1
A_01_P016892,0
A_01_P016893,0
A_01_P016895,FOSB
A_01_P016897,0
A_01_P016898,0
A_01_P016900,BTF3
A_01_P016901,NPHS2
A_01_P016902,MAK
A_01_P016906,NAAA
A_01_P016907,RNF128
A_01_P016908,0
A_01_P016913,HBM
A_01_P016914,MYBL2
A_01_P016918,VPS45
A_01_P016922,CSN3
A_01_P016923,ADAMTS12
A_01_P016926,NR5A1
A_01_P016927,LEO1
A_01_P016929,CLIC5
A_01_P016930,KCTD12
A_01_P016935,NSL1
A_01_P016937,SRRD
A_01_P016938,SAR1B
A_01_P016939,0
A_01_P016940,HACE1
A_01_P016945,TNFRSF14
A_01_P016946,KLK8
A_01_P016947,LOC704947
A_01_P016948,HERC3
A_01_P016950,0
A_01_P016952,NOTCH2
A_01_P016956,MYL6B
A_01_P016957,ZNF682
A_01_P016958,CLDN18
A_01_P016959,0
A_01_P016960,MYBPC3
A_01_P016963,LOC693547
A_01_P016966,HOXC4
A_01_P016968,SMIM15
A_01_P016969,0
A_01_P016971,0
A_01_P016972,0
A_01_P016974,TRAF2
A_01_P016975,0
A_01_P016976,PGBD1
A_01_P016977,ANO9
A_01_P016978,0
A_01_P016979,ZNF415
A_01_P016981,0
A_01_P016982,DNM3
A_01_P016983,C5H4orf45
A_01_P016985,MACF1
A_01_P016992,TPM2
A_01_P016993,VDAC2
A_01_P016994,HERC2
A_01_P016995,0
A_01_P016996,0
A_01_P016998,FKBP6
A_01_P017001,UBE2J1
A_01_P017004,0
A_01_P017007,RAB27B
A_01_P017009,0
A_01_P017010,0
A_01_P017013,CNTN1
A_01_P017017,0
A_01_P017018,TEX35
A_01_P017020,CLCA2
A_01_P017022,GUCA1B
A_01_P017023,LOC707393
A_01_P017025,MORC2
A_01_P017027,UCHL1
A_01_P017030,APC2
A_01_P017031,LIMS2
A_01_P017032,RNF31
A_01_P017033,FAM126B
A_01_P017034,0
A_01_P017035,TCEAL6
A_01_P017036,NUB1
A_01_P017042,PTAFR
A_01_P017044,CCDC87
A_01_P017046,ACO2
A_01_P017047,MED23
A_01_P017049,LCT
A_01_P017050,0
A_01_P017051,NUDT14
A_01_P017052,0
A_01_P017054,CWC22
A_01_P017055,BPIFA2
A_01_P017056,LOC694235
A_01_P017057,0
A_01_P017058,0
A_01_P017059,GALNT17
A_01_P017060,AZIN2
A_01_P017061,LGSN
A_01_P017062,LAPTM5
A_01_P017066,0
A_01_P017067,0
A_01_P017068,RPS4X
A_01_P017070,GPX4
A_01_P017072,OTC
A_01_P017073,0
A_01_P017075,LOC701826
A_01_P017078,CLHC1
A_01_P017079,0
A_01_P017080,HSPB1
A_01_P017081,0
A_01_P017082,CHST10
A_01_P017087,0
A_01_P017088,SARDH
A_01_P017089,LIPI
A_01_P017092,TMEM107
A_01_P017093,0
A_01_P017094,0
A_01_P017097,0
A_01_P017098,GNG10
A_01_P017099,CDH13
A_01_P017100,TK1
A_01_P017104,TGFB1I1
A_01_P017106,OTUD5
A_01_P017107,0
A_01_P017108,ADAMTSL1
A_01_P017109,MAN1C1
A_01_P017111,LOC710527
A_01_P017112,GUCY2F
A_01_P017113,CD3EAP
A_01_P017115,PSMA1
A_01_P017116,LOC699655
A_01_P017117,TMEM159
A_01_P017118,DNAJC14
A_01_P017119,PDC
A_01_P017120,CLDN23
A_01_P017121,ZC3H15
A_01_P017122,0
A_01_P017125,PNMA5
A_01_P017126,0
A_01_P017129,LOC106994039
A_01_P017131,TMEM60
A_01_P017135,KDSR
A_01_P017138,LAMTOR2
A_01_P017139,0
A_01_P017140,0
A_01_P017141,LOC710412
A_01_P017145,PIKFYVE
A_01_P017146,LOC702914
A_01_P017147,ATP5PF
A_01_P017148,LIG3
A_01_P017149,0
A_01_P017152,ALG3
A_01_P017153,DMTF1
A_01_P017154,AP1G2
A_01_P017155,RNF168
A_01_P017157,UBAP2L
A_01_P017158,0
A_01_P017159,0
A_01_P017161,LOC706443
A_01_P017162,0
A_01_P017164,USPL1
A_01_P017165,0
A_01_P017166,SHC3
A_01_P017167,TWSG1
A_01_P017168,ARFIP1
A_01_P017172,OR9I1
A_01_P017173,0
A_01_P017175,ZSWIM2
A_01_P017177,LOC705066
A_01_P017178,LRRK1
A_01_P017181,PTH2R
A_01_P017183,IL17F
A_01_P017185,ZBTB47
A_01_P017186,0
A_01_P017187,0
A_01_P017188,FCGR2B
A_01_P017191,HELB
A_01_P017194,EBP
A_01_P017196,LOC719964
A_01_P017197,0
A_01_P017198,0
A_01_P017200,VPS52
A_01_P017201,FGL1
A_01_P017207,0
A_01_P017209,0
A_01_P017210,PCGF6
A_01_P017211,0
A_01_P017214,RMDN3
A_01_P017215,ZNF230
A_01_P017218,G3BP1
A_01_P017219,ZNF221
A_01_P017222,0
A_01_P017223,GPR15
A_01_P017224,MDH2
A_01_P017225,FMO4
A_01_P017227,PAFAH1B1
A_01_P017229,TMEM30A
A_01_P017230,0
A_01_P017231,LOC721404
A_01_P017232,0
A_01_P017233,0
A_01_P017234,COL3A1
A_01_P017235,0
A_01_P017239,ASAH2
A_01_P017240,COL21A1
A_01_P017243,0
A_01_P017246,ACTR3
A_01_P017248,MXD3
A_01_P017249,PLAT
A_01_P017250,OTP
A_01_P017251,LIN28B
A_01_P017254,TNIP2
A_01_P017260,MRPL13
A_01_P017262,RPS27A
A_01_P017264,0
A_01_P017265,LRRCC1
A_01_P017269,0
A_01_P017271,FAM171B
A_01_P017273,0
A_01_P017277,TST
A_01_P017278,0
A_01_P017281,FRAS1
A_01_P017282,GPR31
A_01_P017285,NGRN
A_01_P017288,GIPR
A_01_P017289,0
A_01_P017293,ZDHHC4
A_01_P017294,B4GALT1
A_01_P017296,0
A_01_P017302,TMEM174
A_01_P017303,APH1A
A_01_P017312,0
A_01_P017315,0
A_01_P017316,ZNF274
A_01_P017319,MIEN1
A_01_P017320,USP39
A_01_P017321,IL18
A_01_P017322,DYNC1I2
A_01_P017326,NIPAL2
A_01_P017330,NEU4
A_01_P017331,DPYSL2
A_01_P017332,0
A_01_P017336,EFEMP1
A_01_P017338,0
A_01_P017339,0
A_01_P017342,IGSF1
A_01_P017344,TBC1D17
A_01_P017348,0
A_01_P017350,NRXN1
A_01_P017353,0
A_01_P017354,0
A_01_P017355,ALDH3A1
A_01_P017357,0
A_01_P017358,IMP3
A_01_P017359,0
A_01_P017360,DPM3
A_01_P017361,0
A_01_P017364,NAPA
A_01_P017365,PTPRCAP
A_01_P017366,0
A_01_P017367,0
A_01_P017368,LYPLA2
A_01_P017369,ZNF230
A_01_P017372,RNASE4
A_01_P017373,0
A_01_P017374,0
A_01_P017375,SAA2
A_01_P017380,BCOR
A_01_P017382,DCAF11
A_01_P017383,THEMIS
A_01_P017387,NR1H2
A_01_P017388,FMOD
A_01_P017389,HNRNPA3
A_01_P017391,CDH19
A_01_P017392,SLC2A1
A_01_P017393,LRP3
A_01_P017395,NCL
A_01_P017396,XCL1
A_01_P017398,TESK1
A_01_P017401,STIP1
A_01_P017402,CLIC5
A_01_P017404,PROSER2
A_01_P017405,HMOX2
A_01_P017409,CTRB2
A_01_P017410,SEPHS2
A_01_P017411,TCEAL5
A_01_P017412,BPIFB2
A_01_P017415,CPA6
A_01_P017416,SCTR
A_01_P017417,TPST1
A_01_P017419,KCND3
A_01_P017421,0
A_01_P017424,CCT3
A_01_P017426,RAD54B
A_01_P017427,LOC706675
A_01_P017428,FHL1
A_01_P017429,0
A_01_P017431,TRPT1
A_01_P017433,SAP18
A_01_P017435,0
A_01_P017436,RAC2
A_01_P017439,THG1L
A_01_P017440,UBN1
A_01_P017443,DCLRE1C
A_01_P017444,PRXL2C
A_01_P017445,GOLGA4
A_01_P017447,0
A_01_P017453,FUBP1
A_01_P017454,0
A_01_P017461,0
A_01_P017465,FURIN
A_01_P017467,TAOK3
A_01_P017474,SLK
A_01_P017477,PNLIP
A_01_P017479,GPC1
A_01_P017480,0
A_01_P017481,0
A_01_P017484,0
A_01_P017485,PLPBP
A_01_P017488,APEH
A_01_P017489,VEGFD
A_01_P017490,0
A_01_P017491,PRPS1L1
A_01_P017492,PLPPR2
A_01_P017494,CUEDC1
A_01_P017495,S100A13
A_01_P017496,LOC699905
A_01_P017498,PPP6R1
A_01_P017499,SLC38A3
A_01_P017500,0
A_01_P017503,STRA8
A_01_P017504,NUTM1
A_01_P017505,PTTG2
A_01_P017507,AGTR2
A_01_P017509,COL9A1
A_01_P017510,RPL10L
A_01_P017513,0
A_01_P017514,SH3GL3
A_01_P017516,KDELR2
A_01_P017517,KDELR2
A_01_P017520,RPRM
A_01_P017521,SPRY2
A_01_P017522,0
A_01_P017523,COPS7B
A_01_P017525,0
A_01_P017527,0
A_01_P017528,0
A_01_P017529,0
A_01_P017530,BUD31
A_01_P017532,PRMT7
A_01_P017535,MYH11
A_01_P017538,0
A_01_P017539,0
A_01_P017540,VSIG1
A_01_P017541,ATF7IP
A_01_P017545,ETV2
A_01_P017546,KCNK12
A_01_P017547,TBK1
A_01_P017549,ZNF335
A_01_P017550,DPEP2
A_01_P017551,PPP1R12C
A_01_P017554,0
A_01_P017555,MLLT11
A_01_P017556,0
A_01_P017557,MED13L
A_01_P017558,COPS3
A_01_P017559,0
A_01_P017560,0
A_01_P017561,0
A_01_P017564,CASC1
A_01_P017567,TSPYL2
A_01_P017568,ZBED5
A_01_P017570,EVI5L
A_01_P017571,0
A_01_P017572,MOGAT1
A_01_P017574,SAG
A_01_P017575,LIMCH1
A_01_P017577,ITGA8
A_01_P017578,0
A_01_P017582,0
A_01_P017583,0
A_01_P017584,GARS
A_01_P017585,0
A_01_P017587,LOC106992406
A_01_P017588,BSG
A_01_P017589,GLB1L
A_01_P017595,HDAC11
A_01_P017597,FZD2
A_01_P017598,DAAM1
A_01_P017600,0
A_01_P017603,GSE1
A_01_P017604,0
A_01_P017605,CENPB
A_01_P017606,SYBU
A_01_P017610,0
A_01_P017612,0
A_01_P017614,LOC106999291
A_01_P017616,HOXB9
A_01_P017618,SPP1
A_01_P017619,SPO11
A_01_P017620,ODC1
A_01_P017623,0
A_01_P017631,MYOZ2
A_01_P017632,FAM111A
A_01_P017633,SLC35G2
A_01_P017634,0
A_01_P017636,GTF3A
A_01_P017639,MCEE
A_01_P017640,ZFYVE16
A_01_P017641,IL36A
A_01_P017642,UBP1
A_01_P017646,LOC106993586
A_01_P017648,SHMT1
A_01_P017650,CDC16
A_01_P017651,CXHXorf56
A_01_P017652,0
A_01_P017653,0
A_01_P017655,CCDC126
A_01_P017656,NPAT
A_01_P017658,MPP1
A_01_P017659,MBOAT2
A_01_P017660,GPAA1
A_01_P017662,0
A_01_P017665,FAM193B
A_01_P017666,OR5M1
A_01_P017667,0
A_01_P017670,EFCAB6
A_01_P017671,TSC22D4
A_01_P017675,ADCY6
A_01_P017677,NACA2
A_01_P017679,CALHM2
A_01_P017681,0
A_01_P017682,NUMB
A_01_P017686,TMEM71
A_01_P017687,LOC715827
A_01_P017688,SCN1B
A_01_P017689,RPS18
A_01_P017691,HCST
A_01_P017694,0
A_01_P017695,0
A_01_P017696,0
A_01_P017698,0
A_01_P017699,MCM6
A_01_P017700,0
A_01_P017701,0
A_01_P017703,L3MBTL3
A_01_P017704,THADA
A_01_P017705,GABARAPL2
A_01_P017707,0
A_01_P017708,RIOX2
A_01_P017709,FBXL2
A_01_P017712,CEP290
A_01_P017713,CCNF
A_01_P017716,0
A_01_P017718,0
A_01_P017722,0
A_01_P017723,DSEL
A_01_P017725,RGS6
A_01_P017726,PTK7
A_01_P017727,0
A_01_P017729,RP9
A_01_P017730,ILK
A_01_P017731,LOC696558
A_01_P017732,AGK
A_01_P017733,LOC695187
A_01_P017734,TFG
A_01_P017735,0
A_01_P017737,0
A_01_P017739,ARL4D
A_01_P017744,CCS
A_01_P017747,CXXC4
A_01_P017748,0
A_01_P017749,0
A_01_P017750,YTHDF1
A_01_P017753,CYP27A1
A_01_P017754,BAALC
A_01_P017757,ZNF135
A_01_P017759,0
A_01_P017761,RAB27A
A_01_P017762,CCN4
A_01_P017763,HRASLS
A_01_P017765,PRDM14
A_01_P017766,ZNF782
A_01_P017767,HELQ
A_01_P017768,FAM71F1
A_01_P017769,RNF17
A_01_P017770,MPV17
A_01_P017771,SLC9A3R2
A_01_P017772,ODF3L2
A_01_P017774,SFSWAP
A_01_P017775,RHCG
A_01_P017776,MOCOS
A_01_P017777,SELENOM
A_01_P017779,C4H6orf58
A_01_P017784,HSCB
A_01_P017786,0
A_01_P017789,PCNP
A_01_P017792,NF1
A_01_P017795,0
A_01_P017796,0
A_01_P017801,0
A_01_P017802,0
A_01_P017804,TRIM22
A_01_P017805,0
A_01_P017807,DNER
A_01_P017808,PAQR9
A_01_P017809,ADAD1
A_01_P017810,POP4
A_01_P017812,HSPA2
A_01_P017815,0
A_01_P017817,DENND4C
A_01_P017818,TEX37
A_01_P017823,CCNY
A_01_P017825,RAD1
A_01_P017826,PPP1R15A
A_01_P017828,QSER1
A_01_P017829,TBX5
A_01_P017830,TMEM192
A_01_P017832,0
A_01_P017834,GALC
A_01_P017836,STARD10
A_01_P017838,GALT
A_01_P017839,HGS
A_01_P017840,NPY4R
A_01_P017841,EIF4A1
A_01_P017843,MIER3
A_01_P017845,0
A_01_P017846,MTF1
A_01_P017847,EGFL8
A_01_P017849,RNH1
A_01_P017850,RPS5
A_01_P017852,0
A_01_P017853,0
A_01_P017855,AQP4
A_01_P017857,MPO
A_01_P017860,BEX1
A_01_P017861,SNURF
A_01_P017863,CD82
A_01_P017864,GPR158
A_01_P017866,SORL1
A_01_P017867,0
A_01_P017869,C6H5orf22
A_01_P017871,0
A_01_P017872,0
A_01_P017873,GSN
A_01_P017874,0
A_01_P017875,0
A_01_P017876,AP3D1
A_01_P017877,0
A_01_P017881,STT3B
A_01_P017882,0
A_01_P017885,LSMEM1
A_01_P017886,SELENOK
A_01_P017887,PPY
A_01_P017889,BCLAF3
A_01_P017894,0
A_01_P017895,UNC13B
A_01_P017896,CLDN6
A_01_P017897,COL4A3
A_01_P017903,KCNE2
A_01_P017904,AMDHD1
A_01_P017905,MOB4
A_01_P017907,SLC5A1
A_01_P017908,0
A_01_P017910,HPS6
A_01_P017914,GOSR2
A_01_P017915,0
A_01_P017916,ASB3
A_01_P017918,0
A_01_P017921,0
A_01_P017923,ALDH1A3
A_01_P017924,FABP7
A_01_P017925,FAM76A
A_01_P017926,CCDC134
A_01_P017927,SENP7
A_01_P017928,EEF1AKMT3
A_01_P017929,LCE3C
A_01_P017931,0
A_01_P017933,GCNT2
A_01_P017934,KLF4
A_01_P017935,DPH3
A_01_P017937,PTPN22
A_01_P017939,MIR155HG
A_01_P017941,GLMP
A_01_P017942,ROPN1
A_01_P017944,RPL13
A_01_P017945,IQGAP1
A_01_P017947,MTERF1
A_01_P017948,RIMS3
A_01_P017949,RIOX1
A_01_P017951,ZNF613
A_01_P017952,0
A_01_P017954,DES
A_01_P017957,PRSS8
A_01_P017959,AIFM1
A_01_P017960,ITGB3BP
A_01_P017962,TAS2R4
A_01_P017963,PRPF38B
A_01_P017964,MSI2
A_01_P017967,0
A_01_P017969,SCN3A
A_01_P017973,0
A_01_P017974,ARGLU1
A_01_P017975,0
A_01_P017976,0
A_01_P017977,AURKAIP1
A_01_P017981,TM4SF4
A_01_P017985,VCP
A_01_P017988,C2H3orf18
A_01_P017990,KRTAP19-3
A_01_P017991,0
A_01_P017994,0
A_01_P017996,ICOS
A_01_P017997,0
A_01_P017998,0
A_01_P017999,NFYA
A_01_P018000,C2H3orf52
A_01_P018001,0
A_01_P018004,RPS28
A_01_P018005,0
A_01_P018006,0
A_01_P018007,0
A_01_P018009,CCDC102B
A_01_P018010,RALYL
A_01_P018011,USP5
A_01_P018012,GNAO1
A_01_P018015,ZYX
A_01_P018016,WDR20
A_01_P018017,RHOBTB3
A_01_P018018,0
A_01_P018020,0
A_01_P018021,PRR19
A_01_P018023,PHKA2
A_01_P018024,ARMCX2
A_01_P018026,GNB1
A_01_P018027,CCDC93
A_01_P018028,0
A_01_P018029,ZC4H2
A_01_P018030,0
A_01_P018031,0
A_01_P018032,0
A_01_P018033,0
A_01_P018035,IRAK2
A_01_P018037,FANCI
A_01_P018039,PRR22
A_01_P018040,GADD45G
A_01_P018041,GPR101
A_01_P018042,PSMC3IP
A_01_P018044,ARG2
A_01_P018046,RDX
A_01_P018048,0
A_01_P018049,TNNT3
A_01_P018050,RTBDN
A_01_P018051,GAPT
A_01_P018056,0
A_01_P018057,CD163L1
A_01_P018060,GKN1
A_01_P018061,0
A_01_P018063,0
A_01_P018064,ASB15
A_01_P018067,0
A_01_P018068,HOOK3
A_01_P018069,F9
A_01_P018070,OR6N1
A_01_P018071,43720
A_01_P018072,SLC27A2
A_01_P018073,ITPR1
A_01_P018074,NTAN1
A_01_P018075,TPM3
A_01_P018076,0
A_01_P018077,CRNKL1
A_01_P018078,P3H2
A_01_P018080,PIMREG
A_01_P018081,STAU1
A_01_P018082,NR1H4
A_01_P018085,PUS3
A_01_P018086,WDR63
A_01_P018088,FBLN1
A_01_P018089,SREK1
A_01_P018090,MAML2
A_01_P018096,MMP10
A_01_P018097,DHX30
A_01_P018100,0
A_01_P018101,SNAPC2
A_01_P018102,ATG5
